user_ID,stimuli_ID,stimuli_file,rating_type,rating,timestamp,rel_distance,abs_distance,stimulus,codec,resolution,bitrate,source,source_short
24,37,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_3500k_2160_hevc.mkv'],acr,4,2024-09-05 09:34:29 558730,1.6,60,water_netflix_8s_3500k_2160_hevc,hevc,2160p,3500k,water_netflix_8s,Water
24,38,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1000k_1080_hevc.mkv'],acr,4,2024-09-05 09:34:42 584679,1.6,60,DialogMeridian_1000k_1080_hevc,hevc,1080p,1000k,DialogMeridian,Meridian
24,39,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_7000k_1080_hevc.mkv'],acr,4,2024-09-05 09:34:56 365797,1.6,60,AVT-Faces_lighting1__V4-0005_7000k_1080_hevc,hevc,1080p,7000k,AVT-Faces_lighting1__V4-0005,Faces_05
24,40,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_15000k_2160_hevc.mkv'],acr,4,2024-09-05 09:35:09 694924,1.6,60,DialogMeridian_15000k_2160_hevc,hevc,2160p,15000k,DialogMeridian,Meridian
24,41,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_1000k_720_hevc.mkv'],acr,4,2024-09-05 09:35:22 289620,1.6,60,BunnyAnimation_1000k_720_hevc,hevc,720p,1000k,BunnyAnimation,Bunny
24,42,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_7000k_2160_hevc.mkv'],acr,4,2024-09-05 09:35:35 392301,1.6,60,DialogMeridian_7000k_2160_hevc,hevc,2160p,7000k,DialogMeridian,Meridian
24,43,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_3500k_2160_hevc.mkv'],acr,5,2024-09-05 09:35:48 467963,1.6,60,AVT-Faces_lighting1__V4-0005_3500k_2160_hevc,hevc,2160p,3500k,AVT-Faces_lighting1__V4-0005,Faces_05
24,44,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_2160_hevc.mkv'],acr,5,2024-09-05 09:36:00 961676,1.6,60,cutting_orange_tuil_8s_7000k_2160_hevc,hevc,2160p,7000k,cutting_orange_tuil_8s,Orange
24,45,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_3500k_2160_hevc.mkv'],acr,4,2024-09-05 09:36:15 225496,1.6,60,BunnyAnimation_3500k_2160_hevc,hevc,2160p,3500k,BunnyAnimation,Bunny
24,46,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_15000k_2160_hevc.mkv'],acr,4,2024-09-05 09:36:26 853087,1.6,60,water_netflix_8s_15000k_2160_hevc,hevc,2160p,15000k,water_netflix_8s,Water
24,47,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc.mkv'],acr,1,2024-09-05 09:36:42 336651,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc,hevc,2160p,3500k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
24,48,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_400k_720_hevc.mkv'],acr,2,2024-09-05 09:36:54 180811,1.6,60,cutting_orange_tuil_8s_400k_720_hevc,hevc,720p,400k,cutting_orange_tuil_8s,Orange
25,0,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_3500k_2160_hevc.mkv'],acr,4,2024-09-05 11:04:12 582198,1.6,60,cutting_orange_tuil_8s_3500k_2160_hevc,hevc,2160p,3500k,cutting_orange_tuil_8s,Orange
25,1,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_15000k_2160_hevc.mkv'],acr,4,2024-09-05 11:04:23 944882,1.6,60,water_netflix_8s_15000k_2160_hevc,hevc,2160p,15000k,water_netflix_8s,Water
25,2,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc.mkv'],acr,2,2024-09-05 11:04:36 611803,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc,hevc,1080p,1000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
25,3,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_100k_360_hevc.mkv'],acr,2,2024-09-05 11:04:48 452260,1.6,60,cutting_orange_tuil_8s_100k_360_hevc,hevc,360p,100k,cutting_orange_tuil_8s,Orange
25,4,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_15000k_2160_hevc.mkv'],acr,4,2024-09-05 11:05:00 313641,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_15000k_2160_hevc,hevc,2160p,15000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
25,5,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_7000k_2160_hevc.mkv'],acr,4,2024-09-05 11:05:13 478109,1.6,60,BunnyAnimation_7000k_2160_hevc,hevc,2160p,7000k,BunnyAnimation,Bunny
25,6,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_7000k_2160_hevc.mkv'],acr,3,2024-09-05 11:05:25 087952,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_7000k_2160_hevc,hevc,2160p,7000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
25,7,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_400k_720_hevc.mkv'],acr,3,2024-09-05 11:05:37 809637,1.6,60,AVT-Faces_lighting1__V4-0012_400k_720_hevc,hevc,720p,400k,AVT-Faces_lighting1__V4-0012,Faces_12
25,8,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_7000k_2160_hevc.mkv'],acr,5,2024-09-05 11:05:50 700285,1.6,60,DialogMeridian_7000k_2160_hevc,hevc,2160p,7000k,DialogMeridian,Meridian
25,9,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_3500k_2160_hevc.mkv'],acr,5,2024-09-05 11:06:03 827212,1.6,60,AVT-Faces_lighting1__V4-0012_3500k_2160_hevc,hevc,2160p,3500k,AVT-Faces_lighting1__V4-0012,Faces_12
25,10,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_400k_720_hevc.mkv'],acr,3,2024-09-05 11:06:17 823107,1.6,60,AVT-Faces_lighting1__V4-0005_400k_720_hevc,hevc,720p,400k,AVT-Faces_lighting1__V4-0005,Faces_05
25,11,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc.mkv'],acr,3,2024-09-05 11:06:29 519622,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc,hevc,2160p,3500k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
25,12,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_1080_hevc.mkv'],acr,3,2024-09-05 11:06:40 628644,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_1080_hevc,hevc,1080p,3500k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
25,13,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_3500k_1080_hevc.mkv'],acr,3,2024-09-05 11:06:51 443599,1.6,60,water_netflix_8s_3500k_1080_hevc,hevc,1080p,3500k,water_netflix_8s,Water
25,14,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_1080_hevc.mkv'],acr,4,2024-09-05 11:07:02 233202,1.6,60,cutting_orange_tuil_8s_7000k_1080_hevc,hevc,1080p,7000k,cutting_orange_tuil_8s,Orange
25,15,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_1000k_1080_hevc.mkv'],acr,4,2024-09-05 11:07:15 730424,1.6,60,AVT-Faces_lighting1__V4-0012_1000k_1080_hevc,hevc,1080p,1000k,AVT-Faces_lighting1__V4-0012,Faces_12
25,16,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_3500k_2160_hevc.mkv'],acr,3,2024-09-05 11:07:26 616320,1.6,60,water_netflix_8s_3500k_2160_hevc,hevc,2160p,3500k,water_netflix_8s,Water
25,17,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_1000k_1080_hevc.mkv'],acr,4,2024-09-05 11:07:37 184682,1.6,60,cutting_orange_tuil_8s_1000k_1080_hevc,hevc,1080p,1000k,cutting_orange_tuil_8s,Orange
25,18,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_15000k_2160_hevc.mkv'],acr,4,2024-09-05 11:07:49 999077,1.6,60,BunnyAnimation_15000k_2160_hevc,hevc,2160p,15000k,BunnyAnimation,Bunny
25,19,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_100k_360_hevc.mkv'],acr,1,2024-09-05 11:08:00 374913,1.6,60,water_netflix_8s_100k_360_hevc,hevc,360p,100k,water_netflix_8s,Water
25,20,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_3500k_2160_hevc.mkv'],acr,5,2024-09-05 11:08:13 336477,1.6,60,DialogMeridian_3500k_2160_hevc,hevc,2160p,3500k,DialogMeridian,Meridian
25,21,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_3500k_1080_hevc.mkv'],acr,4,2024-09-05 11:08:27 618849,1.6,60,AVT-Faces_lighting1__V4-0012_3500k_1080_hevc,hevc,1080p,3500k,AVT-Faces_lighting1__V4-0012,Faces_12
25,22,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_100k_360_hevc.mkv'],acr,3,2024-09-05 11:08:40 582950,1.6,60,AVT-Faces_lighting1__V4-0012_100k_360_hevc,hevc,360p,100k,AVT-Faces_lighting1__V4-0012,Faces_12
25,23,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_1000k_720_hevc.mkv'],acr,3,2024-09-05 11:08:53 942968,1.6,60,BunnyAnimation_1000k_720_hevc,hevc,720p,1000k,BunnyAnimation,Bunny
25,24,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_15000k_2160_hevc.mkv'],acr,4,2024-09-05 11:09:06 764643,1.6,60,AVT-Faces_lighting1__V4-0012_15000k_2160_hevc,hevc,2160p,15000k,AVT-Faces_lighting1__V4-0012,Faces_12
25,25,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_400k_720_hevc.mkv'],acr,2,2024-09-05 11:09:17 299780,1.6,60,water_netflix_8s_400k_720_hevc,hevc,720p,400k,water_netflix_8s,Water
25,26,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_3500k_1080_hevc.mkv'],acr,5,2024-09-05 11:09:31 232716,1.6,60,AVT-Faces_lighting1__V4-0005_3500k_1080_hevc,hevc,1080p,3500k,AVT-Faces_lighting1__V4-0005,Faces_05
25,27,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_400k_720_hevc.mkv'],acr,3,2024-09-05 11:09:44 059376,1.6,60,cutting_orange_tuil_8s_400k_720_hevc,hevc,720p,400k,cutting_orange_tuil_8s,Orange
25,28,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_400k_360_hevc.mkv'],acr,2,2024-09-05 11:09:54 961989,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_400k_360_hevc,hevc,360p,400k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
25,29,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_15000k_2160_hevc.mkv'],acr,5,2024-09-05 11:10:07 808115,1.6,60,DialogMeridian_15000k_2160_hevc,hevc,2160p,15000k,DialogMeridian,Meridian
25,30,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_3500k_1080_hevc.mkv'],acr,4,2024-09-05 11:10:21 579534,1.6,60,BunnyAnimation_3500k_1080_hevc,hevc,1080p,3500k,BunnyAnimation,Bunny
25,31,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_7000k_1080_hevc.mkv'],acr,4,2024-09-05 11:10:34 575338,1.6,60,AVT-Faces_lighting1__V4-0005_7000k_1080_hevc,hevc,1080p,7000k,AVT-Faces_lighting1__V4-0005,Faces_05
25,32,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_100k_360_hevc.mkv'],acr,3,2024-09-05 11:10:47 538107,1.6,60,AVT-Faces_lighting1__V4-0005_100k_360_hevc,hevc,360p,100k,AVT-Faces_lighting1__V4-0005,Faces_05
25,33,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_7000k_2160_hevc.mkv'],acr,4,2024-09-05 11:11:00 124223,1.6,60,AVT-Faces_lighting1__V4-0012_7000k_2160_hevc,hevc,2160p,7000k,AVT-Faces_lighting1__V4-0012,Faces_12
25,34,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_100k_360_hevc.mkv'],acr,2,2024-09-05 11:11:13 201852,1.6,60,BunnyAnimation_100k_360_hevc,hevc,360p,100k,BunnyAnimation,Bunny
25,35,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_7000k_2160_hevc.mkv'],acr,4,2024-09-05 11:11:24 316488,1.6,60,water_netflix_8s_7000k_2160_hevc,hevc,2160p,7000k,water_netflix_8s,Water
25,36,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1000k_1080_hevc.mkv'],acr,4,2024-09-05 11:11:37 454207,1.6,60,DialogMeridian_1000k_1080_hevc,hevc,1080p,1000k,DialogMeridian,Meridian
25,37,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_3500k_2160_hevc.mkv'],acr,5,2024-09-05 11:11:50 302439,1.6,60,AVT-Faces_lighting1__V4-0005_3500k_2160_hevc,hevc,2160p,3500k,AVT-Faces_lighting1__V4-0005,Faces_05
25,38,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_7000k_2160_hevc.mkv'],acr,4,2024-09-05 11:12:02 954726,1.6,60,AVT-Faces_lighting1__V4-0005_7000k_2160_hevc,hevc,2160p,7000k,AVT-Faces_lighting1__V4-0005,Faces_05
25,39,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_7000k_1080_hevc.mkv'],acr,5,2024-09-05 11:12:16 791432,1.6,60,DialogMeridian_7000k_1080_hevc,hevc,1080p,7000k,DialogMeridian,Meridian
25,40,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_15000k_2160_hevc.mkv'],acr,4,2024-09-05 11:12:28 570906,1.6,60,cutting_orange_tuil_8s_15000k_2160_hevc,hevc,2160p,15000k,cutting_orange_tuil_8s,Orange
25,41,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_15000k_2160_hevc.mkv'],acr,4,2024-09-05 11:12:43 167912,1.6,60,AVT-Faces_lighting1__V4-0005_15000k_2160_hevc,hevc,2160p,15000k,AVT-Faces_lighting1__V4-0005,Faces_05
25,42,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_1000k_1080_hevc.mkv'],acr,4,2024-09-05 11:12:57 265728,1.6,60,BunnyAnimation_1000k_1080_hevc,hevc,1080p,1000k,BunnyAnimation,Bunny
25,43,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_3500k_2160_hevc.mkv'],acr,5,2024-09-05 11:13:10 528339,1.6,60,BunnyAnimation_3500k_2160_hevc,hevc,2160p,3500k,BunnyAnimation,Bunny
25,44,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_2160_hevc.mkv'],acr,5,2024-09-05 11:13:21 425885,1.6,60,cutting_orange_tuil_8s_7000k_2160_hevc,hevc,2160p,7000k,cutting_orange_tuil_8s,Orange
25,45,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_400k_360_hevc.mkv'],acr,3,2024-09-05 11:13:34 605642,1.6,60,DialogMeridian_400k_360_hevc,hevc,360p,400k,DialogMeridian,Meridian
25,46,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1000k_720_hevc.mkv'],acr,4,2024-09-05 11:13:48 088269,1.6,60,DialogMeridian_1000k_720_hevc,hevc,720p,1000k,DialogMeridian,Meridian
25,47,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_1000k_1080_hevc.mkv'],acr,4,2024-09-05 11:14:00 450139,1.6,60,water_netflix_8s_1000k_1080_hevc,hevc,1080p,1000k,water_netflix_8s,Water
25,48,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_720_hevc.mkv'],acr,3,2024-09-05 11:14:12 025880,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_720_hevc,hevc,720p,1000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
26,0,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_720_hevc.mkv'],acr,2,2024-09-05 13:49:25 382865,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_720_hevc,hevc,720p,1000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
26,1,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_7000k_2160_hevc.mkv'],acr,5,2024-09-05 13:49:40 523515,1.6,60,DialogMeridian_7000k_2160_hevc,hevc,2160p,7000k,DialogMeridian,Meridian
26,2,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_3500k_2160_hevc.mkv'],acr,5,2024-09-05 13:49:53 419682,1.6,60,BunnyAnimation_3500k_2160_hevc,hevc,2160p,3500k,BunnyAnimation,Bunny
26,3,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_400k_720_hevc.mkv'],acr,4,2024-09-05 13:50:06 410255,1.6,60,AVT-Faces_lighting1__V4-0012_400k_720_hevc,hevc,720p,400k,AVT-Faces_lighting1__V4-0012,Faces_12
26,4,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_400k_360_hevc.mkv'],acr,2,2024-09-05 13:50:17 250086,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_400k_360_hevc,hevc,360p,400k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
26,5,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1000k_720_hevc.mkv'],acr,4,2024-09-05 13:50:30 731046,1.6,60,DialogMeridian_1000k_720_hevc,hevc,720p,1000k,DialogMeridian,Meridian
26,6,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_7000k_2160_hevc.mkv'],acr,4,2024-09-05 13:50:44 726861,1.6,60,AVT-Faces_lighting1__V4-0005_7000k_2160_hevc,hevc,2160p,7000k,AVT-Faces_lighting1__V4-0005,Faces_05
26,7,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_1000k_720_hevc.mkv'],acr,4,2024-09-05 13:50:58 867497,1.6,60,BunnyAnimation_1000k_720_hevc,hevc,720p,1000k,BunnyAnimation,Bunny
26,8,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_1080_hevc.mkv'],acr,5,2024-09-05 13:51:10 324326,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_1080_hevc,hevc,1080p,3500k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
26,9,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_1000k_1080_hevc.mkv'],acr,4,2024-09-05 13:51:23 682929,1.6,60,cutting_orange_tuil_8s_1000k_1080_hevc,hevc,1080p,1000k,cutting_orange_tuil_8s,Orange
26,10,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_400k_720_hevc.mkv'],acr,4,2024-09-05 13:51:37 167801,1.6,60,AVT-Faces_lighting1__V4-0005_400k_720_hevc,hevc,720p,400k,AVT-Faces_lighting1__V4-0005,Faces_05
26,11,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_1080_hevc.mkv'],acr,2,2024-09-05 13:51:48 590196,1.6,60,cutting_orange_tuil_8s_7000k_1080_hevc,hevc,1080p,7000k,cutting_orange_tuil_8s,Orange
26,12,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_3500k_2160_hevc.mkv'],acr,2,2024-09-05 13:52:01 421643,1.6,60,AVT-Faces_lighting1__V4-0005_3500k_2160_hevc,hevc,2160p,3500k,AVT-Faces_lighting1__V4-0005,Faces_05
26,13,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_3500k_1080_hevc.mkv'],acr,4,2024-09-05 13:52:14 716502,1.6,60,BunnyAnimation_3500k_1080_hevc,hevc,1080p,3500k,BunnyAnimation,Bunny
26,14,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_7000k_2160_hevc.mkv'],acr,5,2024-09-05 13:52:27 220685,1.6,60,BunnyAnimation_7000k_2160_hevc,hevc,2160p,7000k,BunnyAnimation,Bunny
26,15,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_3500k_2160_hevc.mkv'],acr,5,2024-09-05 13:52:40 411722,1.6,60,DialogMeridian_3500k_2160_hevc,hevc,2160p,3500k,DialogMeridian,Meridian
26,16,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1000k_1080_hevc.mkv'],acr,4,2024-09-05 13:52:53 276282,1.6,60,DialogMeridian_1000k_1080_hevc,hevc,1080p,1000k,DialogMeridian,Meridian
26,17,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_100k_360_hevc.mkv'],acr,3,2024-09-05 13:53:07 511759,1.6,60,AVT-Faces_lighting1__V4-0005_100k_360_hevc,hevc,360p,100k,AVT-Faces_lighting1__V4-0005,Faces_05
26,18,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_2160_hevc.mkv'],acr,4,2024-09-05 13:53:21 599093,1.6,60,cutting_orange_tuil_8s_7000k_2160_hevc,hevc,2160p,7000k,cutting_orange_tuil_8s,Orange
26,19,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_3500k_2160_hevc.mkv'],acr,5,2024-09-05 13:53:32 377872,1.6,60,cutting_orange_tuil_8s_3500k_2160_hevc,hevc,2160p,3500k,cutting_orange_tuil_8s,Orange
26,20,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_1000k_1080_hevc.mkv'],acr,3,2024-09-05 13:53:43 576029,1.6,60,water_netflix_8s_1000k_1080_hevc,hevc,1080p,1000k,water_netflix_8s,Water
26,21,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_3500k_1080_hevc.mkv'],acr,4,2024-09-05 13:53:56 953534,1.6,60,AVT-Faces_lighting1__V4-0005_3500k_1080_hevc,hevc,1080p,3500k,AVT-Faces_lighting1__V4-0005,Faces_05
26,22,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_15000k_2160_hevc.mkv'],acr,4,2024-09-05 13:54:10 684052,1.6,60,AVT-Faces_lighting1__V4-0005_15000k_2160_hevc,hevc,2160p,15000k,AVT-Faces_lighting1__V4-0005,Faces_05
26,23,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc.mkv'],acr,3,2024-09-05 13:54:21 674485,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc,hevc,1080p,1000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
26,24,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_7000k_1080_hevc.mkv'],acr,4,2024-09-05 13:54:34 655781,1.6,60,DialogMeridian_7000k_1080_hevc,hevc,1080p,7000k,DialogMeridian,Meridian
26,25,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_1000k_1080_hevc.mkv'],acr,4,2024-09-05 13:54:47 233444,1.6,60,AVT-Faces_lighting1__V4-0012_1000k_1080_hevc,hevc,1080p,1000k,AVT-Faces_lighting1__V4-0012,Faces_12
26,26,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_15000k_2160_hevc.mkv'],acr,4,2024-09-05 13:54:58 670375,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_15000k_2160_hevc,hevc,2160p,15000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
26,27,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc.mkv'],acr,3,2024-09-05 13:55:12 240542,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc,hevc,2160p,3500k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
26,28,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_400k_360_hevc.mkv'],acr,3,2024-09-05 13:55:25 463525,1.6,60,DialogMeridian_400k_360_hevc,hevc,360p,400k,DialogMeridian,Meridian
26,29,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_100k_360_hevc.mkv'],acr,1,2024-09-05 13:55:35 981375,1.6,60,water_netflix_8s_100k_360_hevc,hevc,360p,100k,water_netflix_8s,Water
26,30,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_7000k_2160_hevc.mkv'],acr,4,2024-09-05 13:55:47 225943,1.6,60,water_netflix_8s_7000k_2160_hevc,hevc,2160p,7000k,water_netflix_8s,Water
26,31,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_100k_360_hevc.mkv'],acr,1,2024-09-05 13:55:58 119731,1.6,60,cutting_orange_tuil_8s_100k_360_hevc,hevc,360p,100k,cutting_orange_tuil_8s,Orange
26,32,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_7000k_2160_hevc.mkv'],acr,4,2024-09-05 13:56:10 073678,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_7000k_2160_hevc,hevc,2160p,7000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
26,33,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_3500k_2160_hevc.mkv'],acr,4,2024-09-05 13:56:24 679189,1.6,60,AVT-Faces_lighting1__V4-0012_3500k_2160_hevc,hevc,2160p,3500k,AVT-Faces_lighting1__V4-0012,Faces_12
26,34,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_15000k_2160_hevc.mkv'],acr,4,2024-09-05 13:56:35 289761,1.6,60,water_netflix_8s_15000k_2160_hevc,hevc,2160p,15000k,water_netflix_8s,Water
